trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
2820,False,"{'a': 0.001, 'e': 0.05966557846455646}",30,8,42.30560948547673,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2821,False,"{'a': 0.001, 'e': 0.05960594270893937}",25,17,17.11441664577683,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2822,False,"{'a': 0.001, 'e': 0.05954636655926992}",20,15,7.9778848319891695,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2823,False,"{'a': 0.001, 'e': 0.05948684995597202}",20,10,21.20013418472369,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2824,False,"{'a': 0.001, 'e': 0.05942739283952904}",20,7,-1.1958276256082274,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
2825,False,"{'a': 0.001, 'e': 0.05936799515048385}",25,8,27.263454526460098,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2826,False,"{'a': 0.001, 'e': 0.05930865682943872}",20,14,14.06723278137872,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2827,False,"{'a': 0.001, 'e': 0.0592493778170554}",25,15,-2.5583014444677494,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
2828,False,"{'a': 0.001, 'e': 0.05919015805405483}",30,18,23.714654408194292,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2829,False,"{'a': 0.001, 'e': 0.05913099748121725}",20,5,30.47620541580817,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2830,False,"{'a': 0.001, 'e': 0.05907189603938205}",30,16,24.508985912352117,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2831,False,"{'a': 0.001, 'e': 0.05901285366944784}",25,16,15.085163833356585,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2832,False,"{'a': 0.001, 'e': 0.05895387031237222}",25,17,7.117683023867736,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
2833,False,"{'a': 0.001, 'e': 0.05889494590917182}",30,16,18.047782036610112,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
2834,False,"{'a': 0.001, 'e': 0.05883608040092221}",35,8,0.7394768736728496,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 1}",1
2835,False,"{'a': 0.001, 'e': 0.058777273728757934}",20,2,28.534147654411353,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2836,False,"{'a': 0.001, 'e': 0.058718525833872284}",25,15,19.893695247942407,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2837,False,"{'a': 0.001, 'e': 0.05865983665751736}",25,16,18.814903814652077,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2838,False,"{'a': 0.001, 'e': 0.058601206141003954}",25,14,20.241555726812955,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2839,False,"{'a': 0.001, 'e': 0.0585426342257016}",20,13,0.8004547392574295,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
2840,False,"{'a': 0.001, 'e': 0.05848412085303835}",20,7,23.854747758870253,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2841,False,"{'a': 0.001, 'e': 0.05842566596450083}",35,27,7.983266327471669,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
2842,False,"{'a': 0.001, 'e': 0.058367269501634116}",30,18,-1.733856629877956,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
2843,False,"{'a': 0.001, 'e': 0.05830893140604179}",25,18,-0.10022660180751264,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
2844,False,"{'a': 0.001, 'e': 0.05825065161938573}",30,21,14.323681959928928,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2845,False,"{'a': 0.001, 'e': 0.05819243008338615}",25,13,19.008076469609726,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2846,False,"{'a': 0.001, 'e': 0.058134266739821465}",25,11,-28.61031692838914,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
2847,False,"{'a': 0.001, 'e': 0.0580761615305284}",35,22,20.553825603038092,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
2848,False,"{'a': 0.001, 'e': 0.058018114397401704}",20,4,27.282536103600588,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2849,False,"{'a': 0.001, 'e': 0.057960125282394234}",20,9,7.267679665625204,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
2850,False,"{'a': 0.001, 'e': 0.057902194127516855}",20,10,20.414502436631196,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2851,False,"{'a': 0.001, 'e': 0.057844320874838456}",25,19,11.455927177152745,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2852,False,"{'a': 0.001, 'e': 0.057786505466485755}",25,14,24.408919563358165,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2853,False,"{'a': 0.001, 'e': 0.05772874784464333}",30,8,34.05979327954571,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2854,False,"{'a': 0.001, 'e': 0.057671047951553533}",35,19,27.5333968991526,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2855,False,"{'a': 0.001, 'e': 0.05761340572951652}",30,8,32.510368992366814,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
2856,False,"{'a': 0.001, 'e': 0.05755582112089005}",25,11,25.656614365133567,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2857,False,"{'a': 0.001, 'e': 0.057498294068089484}",25,7,31.821776066506548,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2858,False,"{'a': 0.001, 'e': 0.05744082451358776}",35,27,15.261970448688867,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2859,False,"{'a': 0.001, 'e': 0.05738341239991535}",30,18,23.789898992609267,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2860,False,"{'a': 0.001, 'e': 0.05732605766966013}",25,15,19.20727762135761,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2861,False,"{'a': 0.001, 'e': 0.05726876026546736}",25,7,35.4346317025708,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2862,False,"{'a': 0.001, 'e': 0.0572115201300396}",25,18,16.002425334956975,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2863,False,"{'a': 0.001, 'e': 0.05715433720613676}",20,9,20.798351732442967,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2864,False,"{'a': 0.001, 'e': 0.05709721143657589}",30,13,28.384686836096307,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2865,False,"{'a': 0.001, 'e': 0.057040142764231215}",25,10,34.12260367307376,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2866,False,"{'a': 0.001, 'e': 0.056983131132034036}",20,6,26.24056895923826,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2867,False,"{'a': 0.001, 'e': 0.056926176482972754}",30,13,31.408175461644504,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2868,False,"{'a': 0.001, 'e': 0.056869278760092706}",25,9,31.051798661657095,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2869,False,"{'a': 0.001, 'e': 0.056812437906496156}",25,9,27.793231020574478,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2870,False,"{'a': 0.001, 'e': 0.056755653865342225}",20,13,14.739732559783992,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2871,False,"{'a': 0.001, 'e': 0.0566989265798469}",25,16,17.152642409445303,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2872,False,"{'a': 0.001, 'e': 0.056642255993282896}",25,15,18.946209287916773,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2873,False,"{'a': 0.001, 'e': 0.056585642048979604}",20,7,22.239212089706914,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2874,False,"{'a': 0.001, 'e': 0.05652908469032304}",35,18,34.17014016960461,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2875,False,"{'a': 0.001, 'e': 0.05647258386075591}",35,24,18.374604243184177,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2876,False,"{'a': 0.001, 'e': 0.05641613950377735}",20,2,31.77224408314158,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2877,False,"{'a': 0.001, 'e': 0.05635975156294299}",20,4,29.284440729743306,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2878,False,"{'a': 0.001, 'e': 0.05630341998186487}",20,14,12.192458531673383,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2879,False,"{'a': 0.001, 'e': 0.05624714470421144}",20,8,21.84761829554073,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2880,False,"{'a': 0.001, 'e': 0.056190925673707405}",20,16,7.966280030003534,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2881,False,"{'a': 0.001, 'e': 0.056134762834133725}",20,15,-0.4931182577167834,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
2882,False,"{'a': 0.001, 'e': 0.05607865612932754}",25,18,9.503475816454925,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2883,False,"{'a': 0.001, 'e': 0.05602260550318217}",20,11,19.684097620338694,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2884,False,"{'a': 0.001, 'e': 0.05596661089964698}",20,13,14.483068208292512,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2885,False,"{'a': 0.001, 'e': 0.055910672262727355}",20,8,21.07534366958486,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2886,False,"{'a': 0.001, 'e': 0.05585478953648462}",25,14,19.94670613134508,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2887,False,"{'a': 0.001, 'e': 0.05579896266503611}",20,15,8.492862000452487,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2888,False,"{'a': 0.001, 'e': 0.055743191592554905}",25,11,24.536858219232656,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2889,False,"{'a': 0.001, 'e': 0.05568747626326995}",20,9,19.145708463665322,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2890,False,"{'a': 0.001, 'e': 0.055631816621465865}",25,3,12.01557643923472,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
2891,False,"{'a': 0.001, 'e': 0.05557621261148306}",30,19,21.028990850751388,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2892,False,"{'a': 0.001, 'e': 0.055520664177717505}",25,11,14.917850635212977,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2893,False,"{'a': 0.001, 'e': 0.05546517126462075}",25,15,23.093781117015023,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2894,False,"{'a': 0.001, 'e': 0.055409733816699856}",20,13,14.035586261736219,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2895,False,"{'a': 0.001, 'e': 0.05535435177851743}",20,16,6.9914662387423,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2896,False,"{'a': 0.001, 'e': 0.05529902509469138}",35,19,26.89928646002059,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2897,False,"{'a': 0.001, 'e': 0.055243753709895045}",20,12,-24.648930360062945,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
2898,False,"{'a': 0.001, 'e': 0.055188537568857}",30,12,32.74674970508527,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2899,False,"{'a': 0.001, 'e': 0.05513337661636114}",20,13,13.910329508279645,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2900,False,"{'a': 0.001, 'e': 0.05507827079724649}",20,15,8.230094728922701,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2901,False,"{'a': 0.001, 'e': 0.05502322005640723}",25,15,17.260246634064682,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2902,False,"{'a': 0.001, 'e': 0.054968224338792594}",20,16,6.745158422921426,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2903,False,"{'a': 0.001, 'e': 0.05491328358940689}",35,18,31.510485132983902,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2904,False,"{'a': 0.001, 'e': 0.05485839775330936}",25,12,21.89773673226327,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2905,False,"{'a': 0.001, 'e': 0.054803566775614154}",20,15,1.4981960688135298,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
2906,False,"{'a': 0.001, 'e': 0.054748790601490266}",20,0,30.299257714253187,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2907,False,"{'a': 0.001, 'e': 0.05469406917616156}",20,8,21.01804136683183,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2908,False,"{'a': 0.001, 'e': 0.054639402444906594}",20,13,10.402025666071149,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2909,False,"{'a': 0.001, 'e': 0.054584790353058625}",20,0,33.14656017397375,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2910,False,"{'a': 0.001, 'e': 0.054530232846005534}",20,9,20.73877663452228,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2911,False,"{'a': 0.001, 'e': 0.05447572986918986}",25,17,12.93767453778975,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2912,False,"{'a': 0.001, 'e': 0.05442128136810859}",25,11,26.760222983946928,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2913,False,"{'a': 0.001, 'e': 0.05436688728831322}",20,13,12.11677927329578,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2914,False,"{'a': 0.001, 'e': 0.05431254757540965}",20,7,24.36498809822377,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2915,False,"{'a': 0.001, 'e': 0.05425826217505821}",20,9,22.550999328682025,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2916,False,"{'a': 0.001, 'e': 0.054204031032973464}",20,9,-9.644120363323776,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
2917,False,"{'a': 0.001, 'e': 0.05414985409492427}",25,12,26.345799162482592,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2918,False,"{'a': 0.001, 'e': 0.054095731306733646}",20,10,17.43570065059538,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2919,False,"{'a': 0.001, 'e': 0.054041662614278875}",25,10,-31.214346539760314,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
2920,False,"{'a': 0.001, 'e': 0.05398764796349122}",25,17,13.86968141469622,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2921,False,"{'a': 0.001, 'e': 0.05393368730035602}",30,15,20.463685563163942,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
2922,False,"{'a': 0.001, 'e': 0.0538797805709126}",35,17,31.181428690708106,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2923,False,"{'a': 0.001, 'e': 0.05382592772125425}",20,3,33.68506336323529,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2924,False,"{'a': 0.001, 'e': 0.05377212869752812}",20,6,24.708201899929897,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2925,False,"{'a': 0.001, 'e': 0.053718383445935165}",20,10,19.034886974675715,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2926,False,"{'a': 0.001, 'e': 0.05366469191273011}",25,17,11.654292686884785,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2927,False,"{'a': 0.001, 'e': 0.053611054044221465}",20,12,15.59821939754048,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2928,False,"{'a': 0.001, 'e': 0.053557469786771325}",30,20,18.167638137039038,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2929,False,"{'a': 0.001, 'e': 0.05350393908679544}",20,14,9.323228492947594,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2930,False,"{'a': 0.001, 'e': 0.05345046189076308}",30,12,19.236654322052015,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
2931,False,"{'a': 0.001, 'e': 0.053397038145197084}",25,12,22.95310634591249,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2932,False,"{'a': 0.001, 'e': 0.05334366779667368}",25,15,18.660034099019697,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2933,False,"{'a': 0.001, 'e': 0.053290350791822524}",25,9,24.71810333013661,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2934,False,"{'a': 0.001, 'e': 0.05323708707732657}",20,6,27.786540328957788,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2935,False,"{'a': 0.001, 'e': 0.05318387659992216}",20,10,21.919478165951656,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2936,False,"{'a': 0.001, 'e': 0.05313071930639878}",30,12,-21.3874958966528,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 1}",1
2937,False,"{'a': 0.001, 'e': 0.053077615143599134}",30,19,18.6898154495866,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2938,False,"{'a': 0.001, 'e': 0.05302456405841903}",20,10,20.03012915292151,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2939,False,"{'a': 0.001, 'e': 0.052971565997807425}",25,15,20.195674856893397,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2940,False,"{'a': 0.001, 'e': 0.052918620908766235}",30,9,37.9633926099373,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
2941,False,"{'a': 0.001, 'e': 0.05286572873835037}",30,13,26.752362306873795,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2942,False,"{'a': 0.001, 'e': 0.05281288943366762}",20,12,11.575995709208403,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2943,False,"{'a': 0.001, 'e': 0.052760102941878724}",25,17,6.184617978101182,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
2944,False,"{'a': 0.001, 'e': 0.05270736921019717}",30,9,34.84607508310237,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
2945,False,"{'a': 0.001, 'e': 0.05265468818588921}",20,8,-17.36334683017777,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
2946,False,"{'a': 0.001, 'e': 0.05260205981627384}",20,7,14.745774131828465,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
2947,False,"{'a': 0.001, 'e': 0.05254948404872264}",20,12,15.769195839623263,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2948,False,"{'a': 0.001, 'e': 0.05249696083065988}",20,3,31.70266816405156,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2949,False,"{'a': 0.001, 'e': 0.05244449010956234}",20,3,25.56287235838768,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2950,False,"{'a': 0.001, 'e': 0.052392071832959276}",35,19,22.90813029139213,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
2951,False,"{'a': 0.001, 'e': 0.05233970594843238}",20,0,-12.176809036451298,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
2952,False,"{'a': 0.001, 'e': 0.05228739240361583}",20,12,13.989011766943754,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2953,False,"{'a': 0.001, 'e': 0.05223513114619603}",20,9,20.890074194976886,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2954,False,"{'a': 0.001, 'e': 0.052182922123911735}",20,8,21.7898477545912,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2955,False,"{'a': 0.001, 'e': 0.05213076528455389}",20,11,15.780755949997886,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2956,False,"{'a': 0.001, 'e': 0.05207866057596569}",20,5,27.177166213932054,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2957,False,"{'a': 0.001, 'e': 0.052026607946042414}",25,17,12.274750011285395,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2958,False,"{'a': 0.001, 'e': 0.05197460734273142}",20,15,3.0532027003822964,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
2959,False,"{'a': 0.001, 'e': 0.05192265871403207}",20,8,20.950980571114993,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2960,False,"{'a': 0.001, 'e': 0.051870762007995785}",20,14,11.354206048819679,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2961,False,"{'a': 0.001, 'e': 0.05181891717272583}",20,15,9.117071598121155,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2962,False,"{'a': 0.001, 'e': 0.051767124156377374}",20,15,13.05415571586604,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2963,False,"{'a': 0.001, 'e': 0.05171538290715736}",20,12,12.255603550480103,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2964,False,"{'a': 0.001, 'e': 0.05166369337332458}",20,14,11.603570908837433,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2965,False,"{'a': 0.001, 'e': 0.05161205550318949}",35,21,27.618410541581852,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2966,False,"{'a': 0.001, 'e': 0.0515604692451142}",20,7,24.824632482941503,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2967,False,"{'a': 0.001, 'e': 0.051508934547512424}",30,14,29.31818443073576,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2968,False,"{'a': 0.001, 'e': 0.051457451358849514}",30,7,38.69644041827931,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
2969,False,"{'a': 0.001, 'e': 0.051406019627642255}",25,6,27.88617286310975,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2970,False,"{'a': 0.001, 'e': 0.051354639302458906}",30,19,20.528722103679865,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2971,False,"{'a': 0.001, 'e': 0.05130331033191911}",20,10,20.39316375361269,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2972,False,"{'a': 0.001, 'e': 0.05125203266469395}",20,14,-1.2858517533743092,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
2973,False,"{'a': 0.001, 'e': 0.05120080624950572}",25,11,25.175689957034976,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2974,False,"{'a': 0.001, 'e': 0.05114963103512801}",25,16,-26.544484001186884,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
2975,False,"{'a': 0.001, 'e': 0.05109850697038558}",20,8,24.61073360665837,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2976,False,"{'a': 0.001, 'e': 0.051047434004154395}",25,13,26.914269439275643,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2977,False,"{'a': 0.001, 'e': 0.050996412085361466}",20,15,9.682121199838132,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2978,False,"{'a': 0.001, 'e': 0.05094544116298488}",30,10,36.49460350904268,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2979,False,"{'a': 0.001, 'e': 0.05089452118605367}",25,11,21.67933446633538,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2980,False,"{'a': 0.001, 'e': 0.05084365210364792}",20,6,24.013042001670406,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2981,False,"{'a': 0.001, 'e': 0.0507928338648985}",30,18,21.008480417693008,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2982,False,"{'a': 0.001, 'e': 0.05074206641898719}",30,8,0.5833754988975961,"{0: 19, 1: 0, 2: 3, 3: 0, 4: 0}",1
2983,False,"{'a': 0.001, 'e': 0.050691349715146494}",20,14,11.69815054145446,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2984,False,"{'a': 0.001, 'e': 0.05064068370265976}",25,0,40.243867992495964,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2985,False,"{'a': 0.001, 'e': 0.05059006833086096}",25,8,21.725559094484893,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
2986,False,"{'a': 0.001, 'e': 0.050539503549134696}",25,17,4.122865588410486,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
2987,False,"{'a': 0.001, 'e': 0.05048898930691617}",20,12,16.02807450302585,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2988,False,"{'a': 0.001, 'e': 0.05043852555369119}",20,10,5.043374596534246,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2989,False,"{'a': 0.001, 'e': 0.05038811223899596}",25,6,34.77834689627018,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2990,False,"{'a': 0.001, 'e': 0.05033774931241717}",25,2,34.072296573795896,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
2991,False,"{'a': 0.001, 'e': 0.050287436723591865}",25,7,24.924008819559138,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
2992,False,"{'a': 0.001, 'e': 0.050237174422207494}",20,12,-10.812526350845655,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
2993,False,"{'a': 0.001, 'e': 0.050186962358001734}",20,11,12.141661694824062,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2994,False,"{'a': 0.001, 'e': 0.050136800480762515}",30,20,17.103424493917423,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2995,False,"{'a': 0.001, 'e': 0.05008668874032793}",25,13,20.986843995729668,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2996,False,"{'a': 0.001, 'e': 0.05003662708658628}",20,9,22.13966512930499,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2997,False,"{'a': 0.001, 'e': 0.049986615469475894}",25,16,12.511167246774052,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
2998,False,"{'a': 0.001, 'e': 0.049936653838985136}",30,12,28.309006443049366,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2999,False,"{'a': 0.001, 'e': 0.04988674214515236}",20,0,2.606435744328544,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
3000,False,"{'a': 0.001, 'e': 0.0498368803380659}",25,0,26.931021863555152,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
3001,False,"{'a': 0.001, 'e': 0.049787068367863944}",30,12,25.057149090382357,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
3002,False,"{'a': 0.001, 'e': 0.0497373061847345}",25,10,15.041428001642728,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
